Process	PID	Description	Company Name	I/O Read Bytes	I/O Write Bytes	I/O Other Bytes
RuntimeBroker.exe	5780	Runtime Broker	Microsoft Corporation	1.1  MB	20.1  KB	233.2  KB
RuntimeBroker.exe	5872	Runtime Broker	Microsoft Corporation	798.6  KB	8 B	124.5  KB
RuntimeBroker.exe	9148	Runtime Broker	Microsoft Corporation	8.3  KB		3.0  KB
RuntimeBroker.exe	10968	Runtime Broker	Microsoft Corporation	124.8  KB		29.1  KB
RuntimeBroker.exe	13864	Runtime Broker	Microsoft Corporation	18.6  KB		4.6  KB
Registry	104			652.0  KB	235.1  MB	3.3  KB
procexp64.exe	13180	Sysinternals Process Explorer	Sysinternals - www.sysinternals.com	287.9  MB	161.7  KB	3.7  MB
PhoneExperienceHost.exe	7308	Microsoft Phone Link	Microsoft Corporation	1.7  MB	186 B	191.2  KB
NisSrv.exe	8156			7.8  KB		128.6  KB
MsMpEng.exe	3336			5.6  GB	1.3  GB	481.8  MB
msedgewebview2.exe	6420	Microsoft Edge WebView2	Microsoft Corporation	62.5  MB	48.9  MB	708.7  KB
msedgewebview2.exe	6488	Microsoft Edge WebView2	Microsoft Corporation	5.7  KB	72 B	11.1  KB
msedgewebview2.exe	6988	Microsoft Edge WebView2	Microsoft Corporation	995.9  KB	1.6  MB	25.7  KB
msedgewebview2.exe	7028	Microsoft Edge WebView2	Microsoft Corporation	2.8  MB	5.5  MB	317.1  KB
msedgewebview2.exe	7100	Microsoft Edge WebView2	Microsoft Corporation	1.6  MB	2.5  MB	9.0  KB
msedgewebview2.exe	5396	Microsoft Edge WebView2	Microsoft Corporation	11.2  MB	15.2  MB	11.6  KB
msedgewebview2.exe	9704	Microsoft Edge WebView2	Microsoft Corporation	44.7  MB	20.0  MB	960.9  KB
msedgewebview2.exe	6824	Microsoft Edge WebView2	Microsoft Corporation	11.8  KB	6.1  MB	52.8  KB
msedgewebview2.exe	8320	Microsoft Edge WebView2	Microsoft Corporation	13.4  MB	34.8  MB	404.7  KB
msedgewebview2.exe	6168	Microsoft Edge WebView2	Microsoft Corporation	19.0  MB	2.3  MB	25.7  KB
msedgewebview2.exe	9800	Microsoft Edge WebView2	Microsoft Corporation	28.6  MB	40.0  MB	8.9  KB
msedgewebview2.exe	5800	Microsoft Edge WebView2	Microsoft Corporation	29.5  KB	213.5  KB	13.1  KB
msedgewebview2.exe	2000	Microsoft Edge WebView2	Microsoft Corporation	18.6  MB	15.5  MB	11.8  KB
msedge.exe	11916	Microsoft Edge	Microsoft Corporation	28.3  MB	20.9  MB	902.1  KB
msedge.exe	13744	Microsoft Edge	Microsoft Corporation	6.9  KB	240 B	2.7  KB
msedge.exe	12512	Microsoft Edge	Microsoft Corporation	42.6  KB	182.3  KB	21.4  KB
msedge.exe	13880	Microsoft Edge	Microsoft Corporation	3.4  MB	2.9  MB	59.8  KB
msedge.exe	9044	Microsoft Edge	Microsoft Corporation	173.4  KB	137.2  KB	8.2  KB
msedge.exe	5308	Microsoft Edge	Microsoft Corporation	2.1  MB	4.5  MB	10.6  KB
msedge.exe	13748	Microsoft Edge	Microsoft Corporation	77.5  KB	192.3  KB	11.1  KB
MpDefenderCoreService.exe	2832			14.1  MB	158.0  KB	828.4  KB
Memory Compression	2044					
lsass.exe	816			1.5  MB	818.2  KB	24.9  MB
Interrupts	n/a	Hardware Interrupts and DPCs				
fontdrvhost.exe	936	Usermode Font Driver Host	Microsoft Corporation			2.2  KB
fontdrvhost.exe	944	Usermode Font Driver Host	Microsoft Corporation			460 B
explorer.exe	5020	Windows Explorer	Microsoft Corporation	51.4  MB	38.3  MB	10.7  MB
dwm.exe	464	Desktop Window Manager	Microsoft Corporation	16.6  MB		245.5  KB
dllhost.exe	5996	COM Surrogate	Microsoft Corporation	3.0  MB	33.4  MB	199.9  KB
dllhost.exe	8652	COM Surrogate	Microsoft Corporation	2.6  KB		9.2  KB
ctfmon.exe	6648	CTF Loader	Microsoft Corporation	17.2  KB		238.1  KB
csrss.exe	604			324.7  KB		904.2  KB
csrss.exe	684			569.0  KB		194.5  KB
CrossDeviceService.exe	9056	Microsoft Cross Device Service	Microsoft Corporation	1.5  MB		980.9  KB
backgroundTaskHost.exe	2336	Background Task Host	Microsoft Corporation			183.3  KB
backgroundTaskHost.exe	1736	Background Task Host	Microsoft Corporation			183.2  KB
backgroundTaskHost.exe	2772	Background Task Host	Microsoft Corporation			183.2  KB
backgroundTaskHost.exe	11716	Background Task Host	Microsoft Corporation			183.2  KB
backgroundTaskHost.exe	11476	Background Task Host	Microsoft Corporation			183.2  KB
AggregatorHost.exe	4464	Microsoft (R) Aggregator Host	Microsoft Corporation	51.6  MB	55.8  KB	25.1  KB

